01.06.1996	77.6669
01.07.1996	77.5662
01.08.1996	78.016
01.09.1996	78.5532
01.10.1996	78.5065
01.11.1996	79.1996
01.12.1996	79.7143
01.01.1997	79.8273
01.02.1997	80.793
01.03.1997	81.334
01.04.1997	81.3531
01.05.1997	81.8293
01.06.1997	82.2285
01.07.1997	82.8557
01.08.1997	83.7214
01.09.1997	84.4651
01.10.1997	85.1918
01.11.1997	85.9397
01.12.1997	86.2047
01.01.1998	86.6474
01.02.1998	86.7612
01.03.1998	86.8198
01.04.1998	87.1411
01.05.1998	87.6952
01.06.1998	87.145
01.07.1998	86.8423
01.08.1998	88.6247
01.09.1998	88.4515
01.10.1998	89.1677
01.11.1998	89.1098
01.12.1998	89.4407
01.01.1999	89.8594
01.02.1999	90.3386
01.03.1999	90.4819
01.04.1999	90.7274
01.05.1999	91.352
01.06.1999	91.1994
01.07.1999	91.7766
01.08.1999	92.1629
01.09.1999	91.774
01.10.1999	92.9979
01.11.1999	93.4371
01.12.1999	94.1593
01.01.2000	94.1758
01.02.2000	94.4557
01.03.2000	94.798
01.04.2000	95.4808
01.05.2000	95.6435
01.06.2000	95.7353
01.07.2000	95.5906
01.08.2000	95.3112
01.09.2000	95.679
01.10.2000	95.397
01.11.2000	95.4229
01.12.2000	95.1573
01.01.2001	94.5448
01.02.2001	93.9398
01.03.2001	93.7201
01.04.2001	93.4469
01.05.2001	92.876
01.06.2001	92.3208
01.07.2001	91.7933
01.08.2001	91.6795
01.09.2001	91.3289
01.10.2001	90.9315
01.11.2001	90.486
01.12.2001	90.5073
01.01.2002	91.0794
01.02.2002	91.0553
01.03.2002	91.798
01.04.2002	92.1771
01.05.2002	92.5668
01.06.2002	93.4476
01.07.2002	93.2237
01.08.2002	93.2359
01.09.2002	93.3654
01.10.2002	93.0834
01.11.2002	93.5693
01.12.2002	93.1103
01.01.2003	93.8198
01.02.2003	93.9532
01.03.2003	93.7358
01.04.2003	93.0657
01.05.2003	93.0918
01.06.2003	93.2476
01.07.2003	93.6582
01.08.2003	93.5246
01.09.2003	94.0751
01.10.2003	94.2079
01.11.2003	94.9338
01.12.2003	94.8662
01.01.2004	95.1085
01.02.2004	95.6847
01.03.2004	95.2088
01.04.2004	95.6385
01.05.2004	96.3966
01.06.2004	95.6019
01.07.2004	96.3385
01.08.2004	96.4095
01.09.2004	96.4907
01.10.2004	97.4094
01.11.2004	97.6137
01.12.2004	98.3318
01.01.2005	98.7845
01.02.2005	99.4639
01.03.2005	99.3061
01.04.2005	99.4734
01.05.2005	99.6033
01.06.2005	99.9853
01.07.2005	99.6692
01.08.2005	99.9435
01.09.2005	98.0779
01.10.2005	99.3149
01.11.2005	100.3216
01.12.2005	100.9437
01.01.2006	101.0627
01.02.2006	101.0669
01.03.2006	101.2751
01.04.2006	101.6813
01.05.2006	101.579
01.06.2006	101.9693
01.07.2006	101.9319
01.08.2006	102.3327
01.09.2006	102.1252
01.10.2006	102.0668
01.11.2006	101.9688
01.12.2006	103.0292
01.01.2007	102.4933
01.02.2007	103.5264
01.03.2007	103.7521
01.04.2007	104.4814
01.05.2007	104.5322
01.06.2007	104.5617
01.07.2007	104.5227
01.08.2007	104.7556
01.09.2007	105.1611
01.10.2007	104.7171
01.11.2007	105.3338
01.12.2007	105.3457
01.01.2008	105.0619
01.02.2008	104.7094
01.03.2008	104.4616
01.04.2008	103.6704
01.05.2008	103.0863
01.06.2008	102.8445
01.07.2008	102.3002
01.08.2008	100.7353
01.09.2008	96.3666
01.10.2008	97.2832
01.11.2008	96.0605
01.12.2008	93.2521
01.01.2009	91.0373
01.02.2009	90.4502
